gene,SRR4457115_adjacent_normal_1,SRR4457116_adjacent_normal_2,SRR4457117_adjacent_normal_4,SRR4457118_adjacent_normal_3,SRR4457119_adjacent_normal_5,SRR4457120_primary_tumor_1,SRR4457121_primary_tumor_2,SRR4457122_primary_tumor_3,SRR4457123_primary_tumor_4,SRR4457124_primary_tumor_5,SRR4457125_liver_metastasis_4,SRR4457126_liver_metastasis_1,SRR4457127_liver_metastasis_5,SRR4457128_liver_metastasis_2,SRR4457129_liver_metastasis_3,SRR4457130_liver_normal_1,SRR4457131_liver_normal_2,SRR4457132_liver_normal_3,SRR4457133_liver_normal_4,SRR4457134_liver_normal_5
PHTF2,246.71129635636828,217.05433187523238,237.42061568023502,371.60320966588137,286.483772289535,308.50248853419447,493.2145024168357,798.4447282342187,598.2459809345013,649.1234279608874,392.7261287908295,489.5259356926802,556.5953957996891,616.152945438876,664.2269644458045,156.92428409473226,340.3577310158008,439.0060093933186,155.4768566408587,471.72438400183785
KANSL1,849.2561932267295,1020.8823360447533,952.8908494193216,1099.0272532975487,785.1415329300224,1161.0592232298316,993.4566726142223,1823.343218021419,1254.9955120550264,1147.4994732521793,920.0381781223364,1041.756794734641,1413.3860193768924,1758.7042733983665,1842.5232019068453,780.6486537877187,820.3153126435511,1328.4504763412406,797.317213542865,1208.0063602183561
CYP51A1P3,25.62001923700748,23.88636188100644,18.18085795749548,3.586903568203488,29.332809449440447,30.762356406543606,14.055335561101534,3.2536459993244446,10.065126913724523,7.1475052127825425,11.031632831203074,8.550671365811008,3.9813690686673033,6.670947243924839,52.996832269612064,57.605116946167534,38.556149216633685,132.61639867089835,33.88598157557176,64.38967852844077
SNORA7B,3.7955584054825895,5.192687365436181,3.2083866983815548,2.8695228545627907,0.977760314981348,6.1524712813087215,3.1943944457048943,5.856562798784001,2.5162817284311307,1.949319603486148,14.708843774937431,6.413003524358256,14.332928647202294,1.2128994988954251,65.36275979918821,7.945533371885175,9.306656707463302,18.291917058054945,19.93293033857163,32.194839264220384
RRP12,319.7757956619081,382.181790096103,505.8556361114918,429.7110474707779,500.6132812704502,1878.2615897366766,1522.4483928229529,1060.0378665799042,1531.786502182451,1035.0887094511447,1740.0562185750987,1264.0742502457276,905.3633262149448,1139.519079212252,952.1764197773633,365.49453510671816,456.0261786657018,356.6923826320715,767.4178180350076,321.9483926422038
FRMD4A,631.0115849114804,540.0394860053627,326.18598100212466,354.38607253850466,263.99528504496396,446.4936301292615,306.66186678766985,355.94887232609426,198.15718611395158,243.01517723460648,344.9223865222828,347.0147462624967,486.5233001911445,517.9080860283466,545.8673723770041,1324.9176897618531,1312.2385957523254,2339.078893798776,1512.9094126975863,1751.119300849552
ZNF706,1552.383387842379,1718.7795179593759,2639.4327905352256,2462.0506092148744,2847.2380372256853,5545.1344733966735,2402.184623170081,2780.5658710226708,5018.72390735589,3134.5059224057263,8935.622593274491,2546.6749551173784,2231.9554998948897,3316.6736797295403,2750.5355947928656,1485.8147405425282,1790.8666549932957,1582.2508255217526,1064.4184800797248,1382.978312741293
MRPL35,2021.1348509194788,2399.021562831516,3101.44047510217,2454.8768020784673,2755.328567617439,1684.0192821410726,1712.1954228978234,1371.737153315186,3103.8335120198,2100.7167593569056,1761.3840420487577,1755.7378537798602,1058.2478984517693,1596.1757405463793,1360.2520282533762,874.0086709073694,1616.6992223250538,914.5958529027472,1335.506332684299,779.6750204422067
ZC3H13,12864.096325781866,9963.728516798945,9269.029171624312,6990.157673714957,5852.873245478349,14116.405892728482,8275.398251043101,14662.881060555545,5743.413045144056,4505.527376857651,10644.054797733474,9436.378408119595,12364.539779653178,6942.030281927966,22730.34136043661,23294.317463024367,10777.108467242504,31576.421821467342,27652.954258700414,24913.20648802584
PDZD8,730.6449930553986,642.8546958409992,1193.5198517979386,1835.0598654929045,1474.4625549918728,1974.9432813001001,4414.014245075024,1408.8287177074847,3086.2195399207812,6317.744834898606,1977.6040455403381,3465.8721269420616,1208.7436492473933,3279.6802450132286,1390.2835665394894,1358.6862065923654,1225.819640611595,1664.5644522829998,1809.910074742304,1259.7980581651457
LINC00294,1207.936462544834,950.2617878748213,1053.420299301944,849.378764950586,795.8968963948172,153.81178203271804,296.4398045614142,376.7722067217707,668.0727988984653,333.98342539729333,232.3997316440114,427.53356829055036,613.9271103884981,436.0373698529053,349.77909297943955,341.65793499106263,323.0739399876547,548.7575117416484,199.32930338571626,627.0994778422057
AC110285.6,22.773350432895537,24.92489935409367,34.222791449403246,53.08617280941162,12.710884094757526,50.97761918798655,57.499100022688104,44.90031479067735,1.2581408642155654,61.078680909232645,30.88857192736861,128.97262643431606,58.92426221627609,3.638698496686275,84.7949316313793,59.59150028913882,37.22662682985321,54.875751174164826,51.82561888028623,44.79281984587183
GNG11,1301.876533080528,1307.5186786168304,513.3418717410486,909.6387448964044,596.4337921386223,318.1706576905368,617.7958857993266,898.0062958135468,290.63053963379565,157.24511468121597,317.71102553864864,515.8905057372641,312.13933498351656,433.00512110566683,264.9841613480603,1847.3365089633035,1403.9756404401785,576.1953873287308,1391.3185376322995,1550.9513871633123
ZNF367,26.568908838378125,62.312248385234184,51.33418717410488,183.64946269201857,150.5750885071276,431.5519141603689,870.7919258991542,432.08418871028636,664.9274467379263,641.3261495469427,304.47306614120487,600.6846634482233,279.4921086204447,383.2762416509544,197.85484047321842,59.59150028913882,122.31605958380341,278.9517351353379,115.61099596371542,125.97980581651456
SPDYE1,48.393369669903024,64.38932333140865,41.70902707896021,15.064994986454652,41.06593322921662,34.278054281577155,18.527487785088386,39.043751991893345,6.290704321077826,33.78820646042657,26.47591879488738,61.2798114549789,82.01620281454645,18.79994223287909,44.16402689134338,15.89106674377035,25.26092534882897,57.1622408064217,5.979879101571488,85.3863128311932
C4BPB,63.57560329183338,72.69762311610654,77.00128076115732,58.825218518537206,84.08738708839594,181.0584405642281,111.80380559967129,136.6531319716267,28.937239876958003,207.27765117069373,483.18551800669474,481.68782027402017,940.399374019217,928.474566404448,1625.2361896014365,12041.455825091985,13534.537897425205,12751.752679096553,9085.42964832095,11110.019097396398
SLC6A12,35.10891525071395,10.385374730872362,14.972471259113922,99.71591919605696,15.644165039701571,3.5156978750335552,42.80488557244559,37.74229359216356,12.581408642155653,40.935711673209106,118.40619238824634,121.13451101565596,205.43864394323285,145.54793986745105,143.09144712795256,5692.974660955729,2831.8826838424047,3969.346001597922,1373.3789003275854,2680.570312651393
PAPSS1,508.604826334667,581.5809849288522,466.28553349811926,758.2714143182174,483.013595600786,916.7182209149997,1155.0930315668895,1052.8798453813904,1061.2418189658297,1619.234817295827,718.5270184056936,889.2698220443448,880.6788379892074,776.8621290425197,492.8705401073921,75.48256703290917,255.2682982618506,77.74064749673352,199.32930338571626,316.34929016146987
CNFN,546.5604103894929,299.09879224912413,500.50832494752257,307.0389454382186,498.65776064048754,98.43954050093954,60.05461557925202,216.04209435514318,50.32563456862261,371.67027106469226,92.66571578210585,107.59594801978851,144.92183409948984,71.5610704348301,176.65610756537353,43.70043354536847,50.52185069765793,13.718937793541206,183.3829591148589,2.799551240366989
EPHA1,278.0246532015997,363.48811558053285,462.0076845669439,361.55987967491166,364.7045974880429,1087.2295678541268,908.485780358472,853.1059810228695,1031.0464382246555,1695.9080550329488,1523.836215083518,1110.1621656611294,890.2341237540089,836.2942044883957,2706.3715679015218,1098.4699886631256,218.04167143199737,1051.7852308381594,468.4238629564332,485.7221402036727
AC027237.1,72.1156097041692,129.81718413590454,187.15589073892403,206.60564552852088,277.68392945470293,514.1708142236574,930.8465414784063,933.1456726062507,1092.0662701391107,1330.7355159798774,504.51334148035403,758.872083715727,489.7083954460783,999.4291870898303,1849.5894462094611,23.836600115655532,33.2380596695118,4.572979264513736,171.42320091171595,16.797307442201937
PANK1,250.5068547618509,438.26281364281374,948.6130004881463,932.5949277329069,1156.6904526229348,839.3728676642613,1177.453792686824,242.0712623497387,1639.9866165049893,1303.4450415310714,733.2358621806311,1060.995805307716,526.3369908778176,1146.7964762056245,365.6781426603232,3462.266166798965,8547.499424611653,3566.923826320714,2489.622999287596,2744.959991179833
AP002360.1,243.8646275522564,169.28160811321953,285.54641615595835,239.605158355993,375.45996095283766,121.29157668865767,156.5253278395398,306.49345313636275,30.195380741173572,218.97356879161063,161.0618393355649,166.73809163331464,203.84609631576592,35.17408546796733,254.38479489413788,198.6383342971294,98.38465662175491,91.45958529027472,23.91951640628595,23.79618554311941
TAB1,822.6872843883513,1034.3833231948877,770.0128076115732,835.0311506777721,710.83174899144,505.3815695360735,375.02190792575465,599.9723222754278,553.5819802548488,772.5803361816768,559.6715056363694,568.619645826432,562.9655863095568,670.1269731397224,454.00619644301,889.8997376511397,571.6946263156028,603.6332629158131,310.9537132817173,702.6873613321144
PCNX2,538.9692935785276,499.5365245549607,326.18598100212466,191.54065054206626,208.26294709102714,745.3279495071138,771.1268191931615,465.2713779033957,615.8599530335193,413.9055291402255,422.14381634070435,979.0518713853604,574.9096935155586,724.7074505900165,1729.4632930650066,115.21023389233505,135.61128345160813,228.6489632256868,617.9208404957203,216.9652211284417
NTM,471.5981318812117,401.9140020847605,139.03009026320072,345.7775039748162,134.93092346742606,57.130090469295276,547.5192079938189,610.3839894732657,173.62343926174805,77.97278413944593,133.85047835193063,282.8847110189142,293.0287634539136,390.55363864432684,360.37845943336197,15.89106674377035,13.29522386780472,18.291917058054945,63.7853770834292,30.79506364403689
INSYN1,171.74901784808716,84.12153532006614,6.4167733967631095,106.88972633246395,36.17713165430988,3.5156978750335552,15.333093339383492,22.77552199527112,1.2581408642155654,9.096824816268693,8.089864076215589,5.7004475772073375,6.370190509867685,14.554793986745102,5.299683226961206,25.822983458626823,2.659044773560944,22.86489632256868,83.71830742200083,4.199326860550484
NUDT18,178.39124505768174,210.823107036709,444.89628884224226,200.1492191057546,267.90632630488943,103.71308731348988,44.08264335072753,227.10449075284626,36.4860850622514,204.02878516488354,94.13660015959957,62.704923349280726,114.66342917761835,75.80621868096408,52.996832269612064,131.1013006361054,127.6341491309253,89.17309565801787,43.85244674485758,64.38967852844077
ADORA1,7.591116810965179,49.84979870818734,51.33418717410488,17.21713712737674,35.19937133932853,41.30945003164428,86.88752892317312,41.646668791352894,8.806986049508957,10.396371218592789,154.44285963684302,18.52645462592385,17.518023902136136,73.38041968317322,10.599366453922412,39.72766685942588,26.59044773560944,9.145958529027473,155.4768566408587,18.19708306238543
ZNF429,1246.8409362010307,702.0513318069717,1420.245845150235,951.9642070012058,950.3830261618705,544.0542461614426,350.10563124925636,842.6943138250313,703.9298135286089,382.0666422832849,388.3134756583482,366.9663127827224,768.4042302527895,574.9143624764315,607.6970100248849,1585.1339076910924,924.018058812428,1163.8232228187458,1941.4674149768766,946.2483192440427
CLN6,321.67357486464937,464.2262504699947,484.46639145561477,616.947413731,606.2113952884357,569.5430557554361,513.658626869347,665.6959714617815,486.27144401931605,1118.909452401049,572.1740228450661,727.5196220410866,594.8165388588951,1020.6549283205003,754.3215793041451,202.61110098307202,396.1976712605806,374.98429969012636,271.0878526045741,411.53403233394755
MAPKAP1,1983.179266864653,2046.957359454943,1866.211596225271,2226.0323544270846,2022.008331381428,1788.6112939233212,2731.8461299668256,1771.284882032228,2233.2000339826286,2191.0352343184304,2376.949154029889,2813.1708793518214,1892.742855244436,2504.637465219053,763.1543846824136,1875.1458757649013,1580.8021178819808,1051.7852308381594,739.5117155610072,1437.5695619284495
C1orf116,837.8695180102817,1198.4722439426707,1993.4776019277397,796.2925921411743,948.4275055319076,2218.4053591461734,1401.0614038861663,1027.5014065866596,1962.6997481762821,1660.8203021701984,1889.350982890713,1378.083201789874,3111.041790256631,1893.9425675252066,473.438368275201,51.645966917253645,21.27235818848755,32.01085485159615,63.7853770834292,53.191473566972796
DUSP19,160.3623426316394,67.50493575067036,74.86235629556961,97.56377705513486,110.4869155928923,45.70407237543622,54.3047055769832,80.69042078324622,59.13262061813157,71.47505212782544,44.1265313248123,8.550671365811008,11.944107206001911,64.28367344145754,47.69714904265085,162.88343412364608,67.80564172580407,75.45415786447664,35.87927460942893,106.38294713394559
KCTD13,753.4183434882941,930.5295758861638,853.4308617694936,646.3600229902686,643.366287257727,930.7810124151337,690.6280791613982,458.1133567048819,820.3078434685486,707.6030160654718,1816.542206204773,782.3864299717073,766.8116826253225,626.462591179487,1879.6209844955747,379.39921850751716,432.0947757036533,610.4927318125838,322.9134714848604,573.9080042752329
HNF1A-AS1,2412.0773666841856,1667.8911817781016,2735.684391486672,745.358561472685,1665.1258164132355,1318.3867031375833,858.6532270054756,756.7980594428659,327.74569512815475,941.5213684838096,550.8461993714069,1205.644662579352,1340.1288285134144,707.7268576054806,2999.6207064600426,1432.1823902823028,1300.2728942713015,617.3522007093544,488.3567932950048,967.2449535467947
DNAJC11,489.627034307254,696.8586444415356,718.6786204374682,980.6594355468336,924.9612579723552,939.5702571027176,1139.1210593383653,578.4982586798864,2046.366115646617,1534.7643011447608,746.4738215780748,880.0065947313827,465.8201810340745,1313.5701573037456,777.2868732876434,198.6383342971294,414.8109846755072,345.25993447078713,131.5573402345727,568.308901794499
CA11,761.0094602992592,597.1590470251609,140.09955249599457,335.01679327020577,182.8411789015121,80.86105112577177,60.05461557925202,126.89219397365335,116.37802993993981,57.829814903422395,120.61251895448696,53.441696036318795,80.42365518707953,90.96746241715687,54.76339334526579,125.14215060719152,94.3960894614135,114.3244816128434,41.859153711000424,92.38519093211065
CEP95,903.3429005048564,644.9317707871737,722.9564693686436,654.2512108403163,569.0565033191446,493.9555514422145,992.1789148359402,739.2283710465139,983.2370853844644,923.9774920524344,569.9676962788255,971.9263119138514,1473.9028292206358,1230.4865416294087,3377.664776649942,909.7635710808528,559.7289248345786,942.0337284898295,384.7055555344324,928.0512361816573
JMJD8,514.2981639428908,587.8122097673757,500.50832494752257,663.5771601176452,628.6998825330068,559.8748865990937,427.40997683531486,417.76814631325874,547.291275933771,649.1234279608874,546.4335462389257,325.63806784796924,380.6188829645942,540.9531765073597,300.315382861135,538.3098859452207,489.26423833521363,432.146540496548,352.81286699271783,541.7131650110125
